publisherID, EditionID(conferenceID/workshopID)
"f6d0ccd1-a3b3-4c19-8677-753b3279918f",0cca6078-4e28-4a0a-a01d-1258f7661af3
"f6d0ccd1-a3b3-4c19-8677-753b3279918f",833a1477-1db5-4226-a1bf-b0ce91d1be1b
"9a2753b1-2799-4186-9139-8ec4a61170ca",ea951e77-3e77-42a7-a210-4ba08b91182a
"9a2753b1-2799-4186-9139-8ec4a61170ca",2dc4e4f1-5123-432a-bf0e-e9cee21480ae
"8bc59e8b-e251-4201-839a-ec83ae78859d",f65d0556-9665-4850-b213-e2a67084d4ee
"8bc59e8b-e251-4201-839a-ec83ae78859d",e6eae360-ae2d-4d73-8f53-c1c30883048e
"8bc59e8b-e251-4201-839a-ec83ae78859d",19446d12-6669-4224-9834-d6a3fbc753af
"8bc59e8b-e251-4201-839a-ec83ae78859d",aa842aa3-9609-49bd-b6d4-d623d6ebeca6
"03c42de9-e1fc-4c76-8e63-5813d7f59424",2877d386-3a27-49a3-b100-f1e36e984130
"03c42de9-e1fc-4c76-8e63-5813d7f59424",9386f886-df4e-4a8c-9123-8c45852db72e
"03c42de9-e1fc-4c76-8e63-5813d7f59424",eba26770-a24e-4b39-acf3-291c056f1c8f
"03c42de9-e1fc-4c76-8e63-5813d7f59424",c6a5d8a8-8999-443e-bf96-6c7299a8378b
"03c42de9-e1fc-4c76-8e63-5813d7f59424",9c7ea375-cc68-40b0-b688-ec680cb74921
"03c42de9-e1fc-4c76-8e63-5813d7f59424",70d549dd-16f2-4061-904a-45f57a0868dd
"03c42de9-e1fc-4c76-8e63-5813d7f59424",81d37f37-4167-4803-a59b-42d5deb5c65e
"03c42de9-e1fc-4c76-8e63-5813d7f59424",5da32b26-71dd-4bf1-9d13-54f8f0eaeae0
"03c42de9-e1fc-4c76-8e63-5813d7f59424",e890a417-3e6c-4cea-b6c9-5026c5e0525b
"03c42de9-e1fc-4c76-8e63-5813d7f59424",7c3b95ca-fad2-45ca-98f1-5d426bd7b8fc
"c6119658-6645-4c6e-90d8-d6cfe758ed2b",3c6a2396-a7d8-4abc-a12f-75d33819159a
"c6119658-6645-4c6e-90d8-d6cfe758ed2b",a4fbb570-f273-42e4-8461-fa64a1a10fff
"c6119658-6645-4c6e-90d8-d6cfe758ed2b",7a2a9dfa-8716-4c68-88fb-6bee1de93bba
"38655176-1177-4a65-a6f5-e546f718158a",56b1d685-9b10-4fc9-8705-463babe2bc8e
"38655176-1177-4a65-a6f5-e546f718158a",43c33e74-b494-4608-bab0-7d6f26d03cdd
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",30835ef0-29fb-4908-bf44-5afdd30ebdd9
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",1eec159a-980e-48c9-af69-9a78f7c0e78c
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",8f1e7f94-b788-4ef8-a825-efc583a80b5b
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",b12a9e35-a38b-4cd0-aa53-2e57f1dfb7f2
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",8ba25093-96a3-4301-8b73-7234147c947c
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",a28d347b-0626-4d75-8f08-02d793e01794
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",e7683cf4-7f95-434b-8077-f0495a094fbe
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",cc33cd54-ecac-4bdb-a7d1-dfad55624ce2
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",6af0d990-7ea1-42e7-b56d-97b91be7bafb
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",7a46186d-2e90-4522-9de7-1756d23d3531
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",a4b5111b-6991-4feb-b6b7-596327220f90
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",d17080e5-df1c-4e71-994f-19b219fefbfb
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",58cfbeaf-d13c-47a7-b402-4f94f7e65619
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",1b5e4d86-b50d-435a-808f-aeefaee6426d
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",00d075f8-4ff1-4bfd-bd79-543c442f06ec
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",d1804df3-7ea6-4570-b590-f035d3fa1fea
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",5bb9f952-8726-48c5-9a45-e9de362e261e
"ba4c31cb-e149-49eb-a410-34b9f5a7d653",2812bf3c-5388-417e-9813-1c723fd8a1e1
"9bc76c9a-64ac-4dd9-902e-80fccca1833f",7ea9c48e-f396-4a30-a852-a7c47255251e
"4b35ee80-d1e5-4553-a923-33d9fd531473",691c1602-a5d8-426b-85c8-999915298bbd
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",6ae0220c-5e0c-4825-80d3-8ff05c5fef05
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",d6e82e65-a453-4fbc-84e0-d9e6f3b0d3ff
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",f7fae14b-12c5-463e-a437-d5d215af3270
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",0b2a7ddf-bfdc-4018-b1fd-a4376d6530ed
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",9a69f99d-a478-4ce0-a196-fa32ee93c07e
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",a2115d6b-587f-4a6a-aa68-37585d5d545c
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",c51ac34e-6cf1-4f85-90ff-b4a1ec8e52f1
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",4aa3007f-236c-4a65-ae9b-ea5ea634a433
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",a83c3562-df5e-4c12-8c2e-cccb72564dd5
"8937b8cc-cb79-4ae5-8ad2-d4be4cab18e4",cb1354d2-8153-44bb-95e5-0e681d28e8ff
"4bbf7581-ba9e-4284-84a6-a66255ce0ca1",33e491b5-277c-4516-a576-3b3a0a497c26
"3caba169-4799-4d46-bde6-bbb270aee89a",5493f8b1-9ccb-4b09-984e-95a298d6cb7b
"9feb4c0d-45a6-4ef4-90c1-8ce5b0f29686",2921c4b4-79b2-4a73-babb-08c611235d24
"78ff5286-2117-481a-903a-357fcd63cdb3",71eae8d6-e805-4c92-855b-5889976fc4df
"78ff5286-2117-481a-903a-357fcd63cdb3",bb73ed71-f7ea-45c1-9831-5cb6803c417b
"78ff5286-2117-481a-903a-357fcd63cdb3",c0cab16d-f340-4361-9c28-03b6248fda12
"78ff5286-2117-481a-903a-357fcd63cdb3",926eb4c1-b3c0-4683-9854-380b5f0b9ce0
"78ff5286-2117-481a-903a-357fcd63cdb3",3db75ccb-4807-4e74-9d07-042da83cbf6d
"78ff5286-2117-481a-903a-357fcd63cdb3",6e621cb9-568e-47d9-80fe-904108627be3
"78ff5286-2117-481a-903a-357fcd63cdb3",af1a5f6a-4e06-4007-87ea-5ef4845454d5
"78ff5286-2117-481a-903a-357fcd63cdb3",56e7f593-3ce2-48dc-830e-96199ddc753c
"78ff5286-2117-481a-903a-357fcd63cdb3",8577e973-afcd-4cf7-b51a-695437a4d10b
"78ff5286-2117-481a-903a-357fcd63cdb3",7e716a47-12ab-42ae-ae84-2e9ddd7c7661
"78ff5286-2117-481a-903a-357fcd63cdb3",9882d162-bde5-4aa9-a4a0-203fd6755f6c
"78ff5286-2117-481a-903a-357fcd63cdb3",7e6d21c4-97db-4c79-85a3-f531a0b79ef3
"78ff5286-2117-481a-903a-357fcd63cdb3",1bee60c2-f89b-46f8-858c-3ac80bb01f91
"78ff5286-2117-481a-903a-357fcd63cdb3",a6857cbf-e9e1-4fac-b632-abd1980fc4dd
"78ff5286-2117-481a-903a-357fcd63cdb3",845c8626-b710-4325-b71c-d8ecf91707ae
"78ff5286-2117-481a-903a-357fcd63cdb3",6ece1c52-9a06-4ed6-833d-5d39a7125963
"78ff5286-2117-481a-903a-357fcd63cdb3",22e9a029-cc83-4e72-9f55-3c78343cf56a
"78ff5286-2117-481a-903a-357fcd63cdb3",d5f3e73a-13cb-4bcb-8868-ebba4a7f33a9
"78ff5286-2117-481a-903a-357fcd63cdb3",139fdbfa-7304-4c95-ad1a-68585c86f8cf
"78ff5286-2117-481a-903a-357fcd63cdb3",89c662a7-fceb-41a7-ae8a-57604fd35c35
"6b11abed-fe67-462c-976b-194d950763e1",9f4bd26b-0ea4-439a-90fc-1a4a5eba0c53
"6b11abed-fe67-462c-976b-194d950763e1",7917a0b4-3dff-480d-a9ca-05410f1b11a0
"6b11abed-fe67-462c-976b-194d950763e1",a14ee05f-3b67-44d2-9ff9-3fcf9739bb03
"6b11abed-fe67-462c-976b-194d950763e1",669095b7-8a18-40bf-959a-88e8a8b4f4b3
"6b11abed-fe67-462c-976b-194d950763e1",fe9af3cf-e7d4-4958-9b54-838a8c611852
"6b11abed-fe67-462c-976b-194d950763e1",f20ac64a-3db0-4267-834f-1cc714cdf182
"6b11abed-fe67-462c-976b-194d950763e1",20f844cb-40ef-4fdd-9d71-7f36abd0c94d
"6b11abed-fe67-462c-976b-194d950763e1",b7e2e9be-f500-474a-82b0-41a579438ace
"6b11abed-fe67-462c-976b-194d950763e1",8676f5f8-72c3-4586-a0e4-8d55414f87b2
"6b11abed-fe67-462c-976b-194d950763e1",35fdfa7c-5ba5-42ca-9da5-c22242b570be
"6b11abed-fe67-462c-976b-194d950763e1",b22f32d3-847f-4427-9c4f-fb0975cf7514
"6b11abed-fe67-462c-976b-194d950763e1",19dc70e1-03d6-45fa-b913-05081e8b0869
"6b11abed-fe67-462c-976b-194d950763e1",af985e04-724e-4d10-a8b2-cdc1bf069ccf
"6b11abed-fe67-462c-976b-194d950763e1",9037e9e0-1bd0-49c5-9108-35a83468d82a
"69bd14c8-6934-43b9-8620-83ebc144e9c2",a1a3ecbe-b9db-40b7-bfd6-f1250bf5e642
"4cd97158-d309-4b40-b0bf-8c20380f3e1e",453073fa-5fc6-43e8-99c2-75a81e9b2ca6
"4cd97158-d309-4b40-b0bf-8c20380f3e1e",78de952b-c3fd-456c-a298-cd123a37f0dc
"4cd97158-d309-4b40-b0bf-8c20380f3e1e",1cddcdfd-c9be-4639-902e-6eb0e7c956a8
"73bcdcda-6cc4-4dde-b9a1-c48dfb9dffc9",d8e5ede8-223e-4269-a092-943aeda7f14c
"05f9908f-72de-4419-9aee-a6615dca2cbb",1aa25deb-0b24-4c7d-9d55-5ea5cbdb8164
"02d167aa-65c5-452e-b7b4-c4282d99f66d",b431368d-3c12-40a6-bb39-95fb939e833b
"02d167aa-65c5-452e-b7b4-c4282d99f66d",a6f200b2-8ecb-4cb5-85f0-d6300772f5c4
"05860b0f-ff70-48a0-a93a-71c4be979650",bf08ef38-b5e9-41d2-bf60-9d4c3961a061
"84b74f1a-c3d2-484a-a1b8-dc510d488192",3f5fbf53-e711-4067-80ab-ae776264611a
"84b74f1a-c3d2-484a-a1b8-dc510d488192",3cabcaab-9cb0-42f0-993c-d066f39ff9a5
"84b74f1a-c3d2-484a-a1b8-dc510d488192",f829aa9a-6063-4298-a143-0ffedd66a080
"84b74f1a-c3d2-484a-a1b8-dc510d488192",cc34d10d-ea72-497d-9643-2416486f6ffe
"84b74f1a-c3d2-484a-a1b8-dc510d488192",decd589b-15e5-484f-ae02-0044c9ca212c
"84b74f1a-c3d2-484a-a1b8-dc510d488192",a78c5db4-81ae-4d96-87ec-aa654baf19a7
"84b74f1a-c3d2-484a-a1b8-dc510d488192",de03dbe5-7414-400a-aa77-ad0dc744b359
"84b74f1a-c3d2-484a-a1b8-dc510d488192",8a7502b5-c9bc-4946-b99a-27dbf83a39cf
"84b74f1a-c3d2-484a-a1b8-dc510d488192",1435b9cd-b0ab-4799-9703-d7a005a78254
"84b74f1a-c3d2-484a-a1b8-dc510d488192",de6f2054-1aac-4be9-9038-22fda2cab63e
"84b74f1a-c3d2-484a-a1b8-dc510d488192",6a00cc48-09ba-4315-a9a5-54b92fb9cc39
"625842ea-b2ac-4832-aa41-6bd142cfc9d9",a98a5376-a207-414b-b3ed-2d088026a31a
"625842ea-b2ac-4832-aa41-6bd142cfc9d9",44c5efed-9340-4221-8407-7cc1895cfbb8
"2633f5b2-c15c-49fe-80f5-07523e770c26",b8159ba5-3a60-455e-9a67-006df960edcf
"2633f5b2-c15c-49fe-80f5-07523e770c26",8e96f657-1d8d-4b6f-a17f-5fa227f57a34
"2633f5b2-c15c-49fe-80f5-07523e770c26",763af622-e85b-43cd-83f3-327484cbc658
"2633f5b2-c15c-49fe-80f5-07523e770c26",6575dfaf-b22e-436d-b8fc-a5e7318034f8
"2633f5b2-c15c-49fe-80f5-07523e770c26",d53e0ff4-1425-4e4a-8b5f-3889d302224f
"2633f5b2-c15c-49fe-80f5-07523e770c26",5d197cc6-1c22-4965-a9bb-457d357cd030
"2633f5b2-c15c-49fe-80f5-07523e770c26",5aaaee26-5c5f-4e55-b98d-63f7eb0edb40
"60e737d0-e64d-4944-87e4-2ea36a2a73f2",d209feda-8c75-42aa-803a-94b856717959
"60e737d0-e64d-4944-87e4-2ea36a2a73f2",44258b28-f1fd-439d-984d-b74e24b6b189
"60e737d0-e64d-4944-87e4-2ea36a2a73f2",87c417ef-aabb-471d-b31e-7bdbd6cfbd79
"23f8fe4c-6537-4027-a334-6a5863115984",652452cb-906b-42ef-ae27-c0de6b7ff73c
"23f8fe4c-6537-4027-a334-6a5863115984",fb300fd1-36ac-48f0-89e0-e67a4c64dd00
"23f8fe4c-6537-4027-a334-6a5863115984",505dec38-7531-4022-9ca0-ec5a2cd4c9d3
"23f8fe4c-6537-4027-a334-6a5863115984",ab22c688-9c85-4f4a-bfcd-7f0a182668d6
"23f8fe4c-6537-4027-a334-6a5863115984",30e173d2-fae0-4c35-8316-be1373eff00d
"23f8fe4c-6537-4027-a334-6a5863115984",9ca98c40-fda6-4817-83a8-fe2c0f20fddc
"23f8fe4c-6537-4027-a334-6a5863115984",c8c137ad-f8a4-4e92-87ce-3d99d6691d7f
"23f8fe4c-6537-4027-a334-6a5863115984",39feb467-5564-4412-bb6b-c8dd5d144f6f
"23f8fe4c-6537-4027-a334-6a5863115984",e672e9c8-7f40-45fd-b19c-41be043913a4
"23f8fe4c-6537-4027-a334-6a5863115984",48e89d1e-f607-468c-aecf-aab3e8547629
"2cbf9479-e1fa-4c75-81f6-7103e18156ca",31bbdf8c-d762-4a09-be2d-e09f8dda3c2a
"2cbf9479-e1fa-4c75-81f6-7103e18156ca",254890a2-7891-4c83-a34b-514fb8c73128
"2cbf9479-e1fa-4c75-81f6-7103e18156ca",73b86a3e-1821-4b76-b47e-0420bb9b4a8c
"2cbf9479-e1fa-4c75-81f6-7103e18156ca",7d2c7677-87a9-435a-b75f-0325514edfda
"2cbf9479-e1fa-4c75-81f6-7103e18156ca",e583c1aa-3cdd-42ea-96ea-0dfa79fb67f7
"58c057a8-5760-4108-b223-e276334bb8cd",0b2c1f20-4b68-4e35-bd51-8e422f9a96b1
"58c057a8-5760-4108-b223-e276334bb8cd",f2a2c830-b334-46d4-aaf6-81d046859f88
"58c057a8-5760-4108-b223-e276334bb8cd",84f02394-81e9-4305-ac6b-c06f825b8b8c
"58c057a8-5760-4108-b223-e276334bb8cd",e3df7763-4575-42a5-ab39-6e3ddd59bf93
"58c057a8-5760-4108-b223-e276334bb8cd",5066584c-878e-4a3c-bea1-70d6c2fbe210
"58c057a8-5760-4108-b223-e276334bb8cd",6f4c2b25-07f7-4662-9bd2-dc54dc6a5684
"1283a59c-0d1f-48c3-81d7-02172f597e70",a08b4a9a-f206-4f59-b1d4-59c01dbf8ed5
"1283a59c-0d1f-48c3-81d7-02172f597e70",b51d072e-ead6-44f9-88c2-eede1f99786c
"1283a59c-0d1f-48c3-81d7-02172f597e70",fd39c83f-9a20-4dd5-8410-364fc359be7d
"1283a59c-0d1f-48c3-81d7-02172f597e70",b29a025d-d2fc-48df-9c9f-5b596bf72d25
"1283a59c-0d1f-48c3-81d7-02172f597e70",015e297a-3511-402d-a135-ac53cc4feefb
"1283a59c-0d1f-48c3-81d7-02172f597e70",b895016f-6224-4f26-bed5-3744c2b4ff6b
"1283a59c-0d1f-48c3-81d7-02172f597e70",c0d33d2f-dc14-45b1-872b-b54e44e66dc0
"1283a59c-0d1f-48c3-81d7-02172f597e70",3f3bd3ff-a9d6-42cc-b52c-1fc322ab2e3f
"1283a59c-0d1f-48c3-81d7-02172f597e70",b53d74bd-f138-4eda-9620-47de840a4edb
"1283a59c-0d1f-48c3-81d7-02172f597e70",0f09ff76-b853-4dfc-9155-c82aaf5aa9a9
"1283a59c-0d1f-48c3-81d7-02172f597e70",067e35b9-9e6f-4fc5-8f16-6505ad88aa85
"1283a59c-0d1f-48c3-81d7-02172f597e70",9c7a5ad9-ad9a-4cf0-bc78-ea5910a0317f
"1283a59c-0d1f-48c3-81d7-02172f597e70",af3a9749-2fc1-4d9e-a12a-2971e636bb66
"1283a59c-0d1f-48c3-81d7-02172f597e70",8efa2e67-69d2-4360-be95-5f46b581d24d
"1283a59c-0d1f-48c3-81d7-02172f597e70",3c648fd4-0922-40c4-99b3-f2f6c2bab3a7
"1283a59c-0d1f-48c3-81d7-02172f597e70",04fd8efd-c71f-4360-8c8a-634057d34ee0
"1283a59c-0d1f-48c3-81d7-02172f597e70",b272985f-f536-4cb0-a880-0be56693d666
"1283a59c-0d1f-48c3-81d7-02172f597e70",46d24c11-b6de-4467-be74-7b973f524adc
"1283a59c-0d1f-48c3-81d7-02172f597e70",77277f12-00fa-4e1b-87a1-130b19ee0428
"1283a59c-0d1f-48c3-81d7-02172f597e70",eff429d0-6e8a-4f36-bd25-aeb47e455360
"1283a59c-0d1f-48c3-81d7-02172f597e70",7f913009-7c61-47bb-b309-8481d0dd5ce9
"1283a59c-0d1f-48c3-81d7-02172f597e70",798a1fa3-2b01-4032-b6b1-97724fb1e6b3
"6625af65-e8dc-49f0-93fb-69824c0657c1",5caa4878-2e92-48ed-a5c8-100cee40a39f
"6625af65-e8dc-49f0-93fb-69824c0657c1",24303556-d217-4b41-acf5-61b00e634e40
"6625af65-e8dc-49f0-93fb-69824c0657c1",7f22ac29-5b2a-4146-bbba-cd7938ef7e21
"6625af65-e8dc-49f0-93fb-69824c0657c1",2f2d32e2-5e3a-48c9-a402-d0319bf413fe
"6625af65-e8dc-49f0-93fb-69824c0657c1",55f38993-2ca6-40ed-b606-f5089edef0e7
"6625af65-e8dc-49f0-93fb-69824c0657c1",6d1f65b2-a7be-4176-a363-46c2ac52492a
"37275deb-3fcf-4d16-ae77-95db9899b1f3",b85c9743-aea8-4cc5-afad-eeb6d7c6b3ba
"37275deb-3fcf-4d16-ae77-95db9899b1f3",8578a909-7dcd-4a17-b845-45dd2382d554
"37275deb-3fcf-4d16-ae77-95db9899b1f3",4eadd83d-ae5c-4886-922b-f1561174c97b
"37275deb-3fcf-4d16-ae77-95db9899b1f3",1d32777a-f561-44f4-929b-35bb071106ac
"37275deb-3fcf-4d16-ae77-95db9899b1f3",882df504-1433-414b-93d4-4302f67bbd70
"af74e393-8f45-41cd-915b-734494cb48f2",087dec2b-ce09-4664-93ab-07b30d58d875
"af74e393-8f45-41cd-915b-734494cb48f2",3220fa7e-7a36-4fe6-b008-fa8ba57fa36c
"af74e393-8f45-41cd-915b-734494cb48f2",34168eb3-aac9-44f4-a942-2da1517b6d1c
"af74e393-8f45-41cd-915b-734494cb48f2",5c459e3a-e723-4268-8592-0bc973328b18
"af74e393-8f45-41cd-915b-734494cb48f2",e06fbc0b-9f82-47df-b20c-a7319501bd52
"af74e393-8f45-41cd-915b-734494cb48f2",ca71456a-8717-469e-be03-8f78f9afdd75
"af74e393-8f45-41cd-915b-734494cb48f2",849299b3-e5eb-4cce-b778-df9658ba8dca
"af74e393-8f45-41cd-915b-734494cb48f2",19b4dd45-187f-4c43-b323-fd0c197f6bbd
"255da382-a06e-458d-90ed-b6cd9bfb6053",80b47bcf-2a63-4288-8e75-d88a73b52158
"1a24ea21-4c37-41d8-9e76-ab802d4afb3e",b696b49b-f199-4377-962d-6495feb6a0db
"1a24ea21-4c37-41d8-9e76-ab802d4afb3e",cdbea156-c3af-435f-aeea-4d3f09a08810
"1a24ea21-4c37-41d8-9e76-ab802d4afb3e",a863c260-6b78-4a45-a9f9-68a2ceb266de
"0084d4cc-9d2c-4d95-b0a5-7adcd2ca1c39",81f2747c-7364-4fb2-b81a-6d2cef22f919
"89100def-05b4-4069-9f49-04c6fd05f646",78bac030-0726-419a-ab2b-dd0345cdd8f5
"27e2a414-d399-477e-a6d3-81b1c4fc5aad",839b71ab-3d0f-4c21-af00-01f5a8d2ad16
"27e2a414-d399-477e-a6d3-81b1c4fc5aad",0cccca83-d4e8-48c3-bd3d-673ec519bed1
"27e2a414-d399-477e-a6d3-81b1c4fc5aad",4bc2f54e-9275-4ab6-86e8-03bb22f6c92a
"27e2a414-d399-477e-a6d3-81b1c4fc5aad",2e647140-c348-413b-8f41-884ceab742ce
"64f11722-b0f5-4f2d-a02d-0f9916e484c4",6bc6db18-81e8-4277-9e40-4396d3b1c2b8
"64f11722-b0f5-4f2d-a02d-0f9916e484c4",82d3fe6b-7c8f-4652-9b9f-38b52b2775c7
"da01558d-812a-4ad8-9137-cb2f1bfe0c59",8bbc4afe-a764-4190-a858-a3bd7aa087da
"ec5f95e5-eb80-45c9-9d95-ab5d5f6d7410",7fc462d2-36db-4250-817d-5ce44f72b795
"544da235-0ff3-407e-94b6-585bc3e22cc2",4db73700-6470-4e7b-9c13-84a1e3d93712
"9c115ef5-1e99-4f08-a0a8-ab8ba2f8f3fa",e3e3822a-f9c0-49df-9f7c-0e393deb4fff
"9c115ef5-1e99-4f08-a0a8-ab8ba2f8f3fa",59b9613c-ffc2-423f-8997-073e1e386f72
"9c115ef5-1e99-4f08-a0a8-ab8ba2f8f3fa",572a0679-a8ac-489c-93a4-c83603f0745d
"9c115ef5-1e99-4f08-a0a8-ab8ba2f8f3fa",ee57e5a3-72be-4c7b-b588-da2e1fb4dcb8
"9c115ef5-1e99-4f08-a0a8-ab8ba2f8f3fa",3a563231-588c-4295-b685-7531fc52a524
"50f05842-47b7-4c4e-8b23-85545a41a930",05fcba2c-e0a9-44b4-b2a0-1e7e89f83bfb
"50f05842-47b7-4c4e-8b23-85545a41a930",83324eed-c021-4188-ab3b-32e414e2f23c
"4d1bd24e-40dd-4bef-ac43-cae491a0b11d",76183f69-80d6-4500-b8b5-a949e572e519
"6d5c6f9f-00fd-49e6-8ac0-5c44e7f7bf19",3f0cb162-1dd8-455c-9d3d-4ddd7a08d927
"53684a4f-7777-4de0-8bc5-fa41af5c5e6b",1d9ae7c9-5b2a-4eb4-bea8-6ce9012955d1
"2d100ae4-a9ef-4c13-b34e-1829f6aca016",f9c28cf8-fb4e-4017-9c54-0dc0387e7545
"ac2e2b76-5ed0-4dcd-8863-fa962d7dbe68",cd8fb305-263c-4602-85fb-d15f9eddc942
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",1abb30f4-21a1-4aac-8ea0-b86e580638c1
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",cd5367cf-fc14-488a-bcc0-1ba1274cbd3d
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",1ff87c91-bb8d-47fb-b905-cde024c4d82b
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",2ba0936a-801c-4f35-a083-7863088e2f40
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",3b944eb5-5515-458d-8f72-92fcd6f98634
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",a3ebdae5-df34-4f1e-b9a9-ddf3764e7454
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",01007e96-9662-41c3-a0c7-13032ed23c8d
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",63d3d8a5-d07a-4abc-b854-acf812b1d4fa
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",b13fa0bf-7f00-40eb-9381-a8f64fb10fe0
"2e02a8e7-39f7-4d87-b122-4da45ab39bc4",b07145e9-6427-4bd2-8525-d9ed356e1994
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",df0b954e-fce1-425d-b545-62aa101fd023
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",c54c99ed-2014-485a-a74e-dc7b317a10f6
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",44856838-d0eb-4260-96ee-5349ffbe4e00
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",f739b59d-6a4e-4598-9e4a-56b86e45ee04
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",cf308f70-3cf6-4996-b42a-e05abf8eb9ac
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",261bc8e0-ef1d-48fb-9ba3-d0fce3f2afdf
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",3e292826-fa24-4c81-8621-e7f93b302b7a
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",2eee5860-3ac2-4cc8-a76b-8edaff37d3fe
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",0fa42b36-b827-42b0-8e2f-36cd09d7ac45
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",07426dbb-aeb9-4b6f-8fa0-cf522840edc8
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",8e01c8c9-f0ad-4785-9b7a-b69e816b9d5d
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",058385e8-4b2c-4a24-bd85-3e183771247c
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",2d5cc577-53cb-416a-a9f3-09e0b54e9a28
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",68a24984-b5bb-43a0-a8fb-297f7f8c5c8e
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",97b0313e-e4e7-4c0c-a713-65e89c421dd4
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",ccc7c01b-a3e2-4f5d-b3c4-857326e230d1
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",f6c7e8c7-04ca-497d-b06d-f4469ab81388
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",f6b75fd7-1c56-41e7-b836-93ac3c2cef37
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",36484f94-5c44-4ba1-9838-31afcd9c319f
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",3b0c6e9b-9185-4239-a127-a7fa1d761530
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",b729b7e1-9baf-4e5d-83b6-e99dfedf2e7a
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",ede2b7bd-2783-49c3-9796-5f2ec31c9e9d
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",3515f0e5-adca-47d0-8ab1-1d15217216d1
"5a64b50a-e345-4c4a-8778-20c6c84ef53b",767be467-e390-4ff9-b005-675e1bb43c35
"ccd8e532-73c6-414f-bc91-271bbb2933e2",e96772bb-6c4b-4819-b41c-2e94a13bcd2f
"ccd8e532-73c6-414f-bc91-271bbb2933e2",64cc2845-0763-4336-bd7f-ece605d6bb63
"ccd8e532-73c6-414f-bc91-271bbb2933e2",7a3fa0e6-fa13-4264-ac0f-56ad83d3affc
"ccd8e532-73c6-414f-bc91-271bbb2933e2",f690bc2a-92c1-4b97-980b-b42765e3d9f0
"ccd8e532-73c6-414f-bc91-271bbb2933e2",cf73a256-b10c-437b-a8a9-53d7d8092b53
"ccd8e532-73c6-414f-bc91-271bbb2933e2",ff8d342e-82e9-4bd6-be2c-3298f5dbde21
"79c5a18d-0295-432c-aaa5-961d73de6d88",65f8aa12-8bb8-44f8-9efd-39bed8f4302e
"79c5a18d-0295-432c-aaa5-961d73de6d88",0e900355-109a-4d6d-b4f1-791cd9956da5
